shopCode,name,proposedCategory,proposedSubcategory,confidence,status,group,detectedFamily,explanation,correct,correctCategory,reviewerComment
КГ-00417,Втулка соед. глушит. ГАЗ-3302 Евро-3 в сб,,,0,MANUAL_REVIEW,no_match|bushings|bushings,bushings,Категория и подкатегория не определены правилами.,,,
КР-00066,Запор бардачка 2105-07,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ХСГ-00908,Тяга реактивная ЗИЛ-131,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Р-00076,К-т патрубков Зил-130,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
А-01728,"Уплотнитель стекол на иномарки, УАЗ 1 м",,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00167,Постель в сборе 2101-07 Ростов,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00185,Трубка опрыскивателя,,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
КР-00427,Крючок бардачка Приора,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00379,Набор блока педалей 2141,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
О-00055,Стекло повторителя УАЗ,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
К-00089,Пробка коробки ВАЗ сливная,,,0,MANUAL_REVIEW,no_match|caps_plugs|caps-plugs,caps_plugs,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00202,Удлинитель коробки 2140,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
РГ-00256,Рем.к-т ГУРА ЗИЛ-130 (завод),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00622,Замок заднего сидения Калина 1118 (к-т 2 шт),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00614,Регулятор давления топлива 2110,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ХС-00476,К-т передних стоек ЛАДА-Гранта 2190,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00300,Гидрокомпенсаторы ВАЗ 16-клап. дв. (импор,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00440,Кожух руля Приора,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ИН-00217,"Патрубок сапуна Шевроле-Ланос,Дэу",,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
К-00149,Сапун коробки ВАЗ,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ХС-00444,Промвал Нива на крестовине,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ХС-00190,Пыльник колес Нива,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Б-00004,Буфер перед. н/о 3 2803010-53205,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00457,Набор стопоров коробки 2141,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ИН-00855,30812ASAM Регулятор х/х Renault Logan/S,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КГ-00287,Насадка на шланг подкачки,,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
Г-00235,Заменитель коллектора 8кл. инж.,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Г-00236,Заменитель коллектора 16 кл. инж.,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00133,Пыльник ремня 2105,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00172,Втулки масляного привода,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00183,Пыльник ремня 2108-09,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00556,Трубка натяжителя Шеви н. обр.,,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
ДВ-00742,"Маховик Веста, X-RAY дв. 1.8 21176-100511500",,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00404,Тяга реактивная 2141,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ИН-00484,Т36398 Натяжитель ремня приводного FORD F,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ИН-00995,СВ-Р 9945 Опора переднего привода,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
К-00154,Направляющая втулки коробки ВАЗ,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КГ-01168,Подушка охладителя надува Г-3302 NEXT (дв. Камминс 2.8),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00065,Тяга замка внутрен.,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
О-00191,Стекло пер. Газель,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00479,Тонннель пола Приора 2170 (за 2 шт),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00491,Комплект распред.валов 16 кл. дв. (за 2 ш,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00343,Замок вещевого ящика Ваз 2110,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00344,Замок вещевого ящика Ваз 2115,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00160,Замки в сборе 2102,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00495,Рем. комплект зад. балки 2141,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
РГ-00298,Рем.к-т блока педалей Газель,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00125,"Трубка рампы Гранта пластм., 1 шт",,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
ДВ-00679,Пластина установки клап. 2101-07,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
К-00088,Стопор газовой тяги ВАЗ,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
К-00129,Уголёк трамблера ВАЗ 01-07,,,0,MANUAL_REVIEW,no_match|ignition_distributor|ignition-distributor,ignition_distributor,Категория и подкатегория не определены правилами.,,,
КР-00143,Крышка бачка омывателя 2108,,,0,MANUAL_REVIEW,no_match|caps_plugs|caps-plugs,caps_plugs,Категория и подкатегория не определены правилами.,,,
ДВ-00457,Контролер Приора,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00428,Крючок бардачка Калина,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Р-00046,Кран прицепа грузовой,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
А-01363,"Накладки фар верхн. Приора, 2 шт",,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00496,"Коллектор реверс 16 кл. дв., дв. 1.6",,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00624,Поддон Гранта 21902 (алюм.),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00645,К-т трубок кондиционера Калина после 2015,,,0,MANUAL_REVIEW,no_match|conditioner_parts|conditioner-parts,conditioner_parts,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00150,Подушка коробки 2141,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КГ-00801,Палец М10х30 педали акселератора 260058,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КГ-01264,"Пробка 24*12*1,5 с магнитом",,,0,MANUAL_REVIEW,no_match|caps_plugs|caps-plugs,caps_plugs,Категория и подкатегория не определены правилами.,,,
КР-00525,Лючок б/бака ВАЗ 2114,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00547,Трубка печная большая 2101-07 (завод),,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
КР-00548,Трубка печная малая 2101-07 (завод),,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
КР-00600,Лючок б/бака ВАЗ 2115,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КГ-00122,Ось педали ГАЗ-3302,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00612,Синхронизатор в сборе 2141 5-ой передачи,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
А-02427,Сигнал Вымпел S-105 зад. хода,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00313,Ремкомплект натяжителя цепи 2101-07,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КГ-01303,"К-т установочный УАЗ-469,3151",,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
А-02202,"Ручки 2106 перед. н/о, 2 шт",,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
РГ-00284,Рем.к-т коллектора 406 дв.,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00732,Реверс пластиковый ВАЗ 2111-1008600-02,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
