familyId,family,reason,shopCode,name,status,reviewReason,detectedFamily,neighborTarget,neighborShare,confidence,evidence
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00452,DIN912 M6*60 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00453,DIN912 M6*9.5 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00454,DIN912 M8*20 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00455,DIN912 M8*25 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00456,DIN912 M8*30 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00457,DIN912 M8*35 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00458,DIN912 M8*40 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00459,DIN912 M8*55 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00460,DIN912 M8*60 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,КГ-00461,DIN912 M8*65 кр. цепи дв.406 дл. (с внутр,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00462,DIN912 M8*70 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00463,DIN912 M8*45 с внутренним шестигранником,MANUAL_REVIEW,no_candidate,socket_head_fasteners,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-00467,Соединитель шлангов переходной 10х12,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:5:useful_tokens
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,КГ-00468,Болт М8*20 с фланцем пальца суп. ГАЗЕЛЬ,BLOCKED_CONFLICT,negative_evidence,bolts,,0.5714,0.84,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:7:useful_tokens
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00582,Гровер д. 30,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00583,Гровер д. 33,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-00611,Соединитель шлангов 27х27,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00672,Гровер М10,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00673,Гровер М12,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-00674,Соединитель шлангов д.12х12,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-00675,Соединитель шлангов метал 14х14,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:5:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-00676,Соединитель шлангов д.24х27,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-00677,Штуцер бензошланга с трубкой D=10 (медь),BLOCKED_CONFLICT,negative_evidence,fittings,,0.25,0.83,family:other_products_fittings | token:штуцер | phrase:штуцер | validation:normalizer:6:useful_tokens
short_or_code_only_names,Short/code-only names,technical_insufficient_data,КГ-00754,Соедин.металл. д.8,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
mounting_installation_kits_without_target,Mounting/installation kits without destination target,name_lacks_destination_context,КГ-00755,Шплинты (за 1 шт),DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,pins,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
mounting_installation_kits_without_target,Mounting/installation kits without destination target,name_lacks_destination_context,КГ-00772,Шток стопорный (за 1 шт),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,КГ-00784,Гайка М10*1.25 приемной трубы КАМАЗ (лату,BLOCKED_CONFLICT,close_candidates,nuts,,0.5,0.84,family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:7:useful_tokens
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,КГ-00790,Гровер д.8,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-00792,Соединитель шлангов переходной 12х14,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:5:useful_tokens
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,КГ-00799,Палец М8х25 вилки привода акселератора 26,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КГ-00800,Палец М10-35 педали тормоза 3502.260088,MANUAL_REVIEW,no_candidate,other,,0.7143,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КГ-00801,Палец М10х30 педали акселератора 260058,MANUAL_REVIEW,no_candidate,other,,0.4,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,КГ-00803,Палец М12х35 тяги привода тормоза 260087,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,КГ-00814,Подогревательленточный НЕ(101) 12V 1 м,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,КГ-00815,Подогреватель ленточный НЕ(1020) 24V 2м,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-00868,Штуцер трубко-гайка М10х6,BLOCKED_CONFLICT,negative_evidence,fittings,,0.3,0.83,family:other_products_fittings | token:штуцер | phrase:штуцер | validation:normalizer:4:useful_tokens
mounting_installation_kits_without_target,Mounting/installation kits without destination target,name_lacks_destination_context,КГ-00895,Болт крепления перед. крышки головки блок,BLOCKED_CONFLICT,close_candidates,bolts,,0.4211,0.84,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:6:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-00909,Кронштейн троса газа 406 дв.,BLOCKED_CONFLICT,close_candidates,other,,0.25,0.84,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:5:useful_tokens
body_exterior_decor_partial_context,Exterior/decor body items with partial context,potentially_automatable_future_context_rules,КГ-01001,"Болт М18*65*1,5 топл. бака, рамы МАЗ",BLOCKED_CONFLICT,negative_evidence,bolts,,0.5714,0.84,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:7:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01052,Удлинитель-штуцер для бескамерных шин,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01056,Соединитель шлангов 14х20,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01057,Соединитель шлангов 16х20,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01058,Соединитель шлангов 20х24,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01059,Соединитель шлангов 20х27,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01060,Соединитель шлангов 22х27,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
cleaning_wiper_unmapped,Cleaning/wiper accessories without stable target,active_analogs_conflict_or_no_destination,КГ-01064,Зажим трубки омывателя на поводке малый Г,BLOCKED_CONFLICT,negative_evidence,other,,0,0.7,family:other_products_clamps_brackets | token:зажим | phrase:зажим | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01073,Соединитель шлангов переходной 14х16,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:5:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01074,Соединитель шлангов переходной 6х8,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:5:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01075,Соединитель шлангов прямой метал. д.14,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01076,Соединитель шлангов прямой метал. д.16,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01077,Соединитель шлангов прямой метал. д.18,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01078,Соединитель шлангов прямой метал. д.20,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01079,Соединитель шлангов тройник метал. д.14,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | token:тройник | phrase:соединитель | phrase:тройник | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01080,Соединитель шлангов тройник метал. д.16,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | token:тройник | phrase:соединитель | phrase:тройник | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01081,Соединитель шлангов тройник метал. д.18,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | token:тройник | phrase:соединитель | phrase:тройник | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01082,Соединитель шлангов тройник метал. д.20,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | token:тройник | phrase:соединитель | phrase:тройник | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01083,Соединитель шлангов Г-образный метал. д.1,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01084,Соединитель шлангов Г-образный метал. д.16,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01085,Соединитель шлангов Г-образный метал. д.18,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01087,Соединитель шлангов переходной метал. д.18х20,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:6:useful_tokens
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,КГ-01089,Палец М 8*55 с отв.,MANUAL_REVIEW,no_candidate,other,,0.2857,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,КГ-01090,Палец М 8*70 с отв.,MANUAL_REVIEW,no_candidate,other,,0.2857,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
mounting_installation_kits_without_target,Mounting/installation kits without destination target,name_lacks_destination_context,КГ-01098,К-т установочный шноркеля УАЗ (универсаль,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,КГ-01127,Зажим трубки омыват. на поводке большой Г,BLOCKED_CONFLICT,negative_evidence,other,,0,0.82,family:other_products_clamps_brackets | token:зажим | phrase:зажим | validation:normalizer:6:useful_tokens
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,КГ-01131,"К-т заглушек для удаления ЕГР Г-3302 (дв. Камминс 2,8) толщ. заглушек 4мм",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,КГ-01132,Шпонки за 1 м,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
mounting_installation_kits_without_target,Mounting/installation kits without destination target,name_lacks_destination_context,КГ-01133,Прижим накладок подножки (бок. огражд.) У,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
driveline_axle_differential_partial,Driveline/axle/differential parts with partial context,potentially_automatable_future_context_rules,КГ-01156,Эксцентрик Г-3302 зад. пустой,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
chassis_mounts_supports_partial,Chassis mounts/supports with partial context,potentially_automatable_future_context_rules,КГ-01168,Подушка охладителя надува Г-3302 NEXT (дв. Камминс 2.8),MANUAL_REVIEW,no_candidate,other,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,КГ-01212,Шпонка 3х5х13 КАМАЗ кронш. вала прив. аксел. 870803,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,КГ-01259,"Хомут приёмной трубы силовой Г-3302 NEXT (дв. Камминс 2,8;3,8) Е-4",BLOCKED_CONFLICT,close_candidates,clamps,,0.375,0.84,family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:10:useful_tokens
caps_plugs_without_destination,"Caps, covers and plugs without destination",name_lacks_destination_context,КГ-01264,"Пробка 24*12*1,5 с магнитом",MANUAL_REVIEW,no_candidate,caps_plugs,,0.4,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-01276,"Кронштейн приёмной трубы Г-3302 Б+ (дв.4216,405-ЕВРО-2)",BLOCKED_CONFLICT,close_candidates,other,,0.6,0.84,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:7:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01299,Соединитель шлангов прямой метал. 55х55,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01300,Соединитель шлангов прямой метал. 63х63,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01301,Соединитель шлангов прямой метал. 65х65,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01302,Соединитель шлангов прямой метал. 70х70,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
mounting_installation_kits_without_target,Mounting/installation kits without destination target,name_lacks_destination_context,КГ-01303,"К-т установочный УАЗ-469,3151",MANUAL_REVIEW,no_candidate,other,,0.3704,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01314,Соединитель шлангов прямой (ёлка) D-5 мм,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:7:useful_tokens
wheel_tire_accessories_partial_context,Wheel/tire accessories with partial context,active_analogs_conflict_or_no_destination,КГ-01321,Шпильки колёс ГАЗ-3307,BLOCKED_CONFLICT,negative_evidence,other,,0.4074,0.8,family:other_products_fasteners | token:шпильки | validation:normalizer:4:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-01323,Скоба такелажная М 10,BLOCKED_CONFLICT,close_candidates,tow_hardware,,0,0.84,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:3:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-01324,Скоба такелажная М 12,BLOCKED_CONFLICT,close_candidates,tow_hardware,,0,0.84,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:3:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-01325,Скоба такелажная М 14,BLOCKED_CONFLICT,close_candidates,tow_hardware,,0,0.84,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:3:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-01326,Скоба такелажная М 16,BLOCKED_CONFLICT,close_candidates,tow_hardware,,0,0.84,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:3:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-01327,Скоба такелажная М 18,BLOCKED_CONFLICT,close_candidates,tow_hardware,,0,0.84,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:3:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-01328,Скоба такелажная М 20,BLOCKED_CONFLICT,close_candidates,tow_hardware,,0,0.84,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:3:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КГ-01329,Скоба такелажная М 22,BLOCKED_CONFLICT,close_candidates,tow_hardware,,0,0.84,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:3:useful_tokens
tools_road_equipment_unmapped,Tools and road equipment without stable target,active_analogs_conflict_or_no_destination,КГ-01330,Соединитель шлангов угол 16х16 ключ 19,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01331,Уголок латун. 10х12 с гайкой,MANUAL_REVIEW,no_candidate,other,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01338,Соединитель шлангов прямой переходной (елка) 8-10 мм PR-0807,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:9:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01357,Соединитель шлангов прямой металл д.32,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:optional:прямой | validation:normalizer:6:useful_tokens
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,КГ-01379,Соединитель шлангов 18х24,BLOCKED_CONFLICT,close_candidates,pneumatic_fittings,,0.6667,0.84,family:other_products_fittings | token:соединитель | phrase:соединитель | validation:normalizer:4:useful_tokens
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,КР-00041,Упор стекла,MANUAL_REVIEW,no_candidate,other,,0.6364,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
cleaning_wiper_unmapped,Cleaning/wiper accessories without stable target,active_analogs_conflict_or_no_destination,КР-00043,Кронштейн бачка омывателя 2101,BLOCKED_CONFLICT,negative_evidence,other,,0.1884,0.82,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens
suspension_steering_partial_context,Suspension/steering parts with partial context,potentially_automatable_future_context_rules,КР-00065,Тяга замка внутрен.,MANUAL_REVIEW,no_candidate,other,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00066,Запор бардачка 2105-07,MANUAL_REVIEW,no_candidate,other,,0.6,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,КР-00076,Запор форточек,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,КР-00077,Стопор замка 2108,MANUAL_REVIEW,no_candidate,other,,0.7059,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
