scope,status,shopCode,name,category,subcategory,confidence,source,family,detectedFamily,reviewReason,evidence,neighborTarget,neighborShare,neighborExamples
new_or_unconfirmed,GROUP_REVIEW,КР-00103,Кронштейн сиденья 2108,kuzov-i-optika,kuzovnye-detali,0.884,weak_group_candidate,Крепления и детали сидений,seat_parts,group_confirmation,family:seat_structural_parts | token:кронштейн | token:сидень | token:сиден | phrase:кронштейн сиденья | validation:normalizer:3:useful_tokens,,0.2459,"КР-00587 Кронштейн бампера боковой 2115 зад., к-т | КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101"
new_or_unconfirmed,GROUP_REVIEW,КР-00104,Кронштейн сиденья 2101-07,kuzov-i-optika,kuzovnye-detali,0.884,weak_group_candidate,Крепления и детали сидений,seat_parts,group_confirmation,family:seat_structural_parts | token:кронштейн | token:сидень | token:сиден | phrase:кронштейн сиденья | validation:normalizer:4:useful_tokens,,0.2459,"КР-00587 Кронштейн бампера боковой 2115 зад., к-т | КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101"
new_or_unconfirmed,GROUP_REVIEW,КР-00105,Замок лоб. стекла 2101-07,kuzov-i-optika,stekla,0.872,weak_group_candidate,Стекла,other,group_confirmation,family:body_glass | token:стекла | token:лоб | validation:normalizer:5:useful_tokens,,0.6538,КР-00141 Замок багажника 2111 | КР-00142 Замок багажника 2110 | КР-00188 Замок двери 2109 | КР-00070 Замок багажника Нива | КР-00069 Замок багажника 2101
new_or_unconfirmed,AUTO_READY,КР-00110,Хомут штанов ВАЗ 2101-07,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,clamps,other_products_fallback,family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:5:useful_tokens,,0.1739,КР-00171 Хомут глушителя 2110 | КР-00127 Хомут глушителя 2101-07 | КР-00124 Хомут глушителя 2108-09 | КР-00473 Хомут глушителя Приора
new_or_unconfirmed,GROUP_REVIEW,КР-00117,"Трапеция стеклоочистителя Lada Largus, Renault Logan, Duster ZOMMER",aksessuary,prochie-aksessuary,0.912,weak_group_candidate,Стеклоочистители,other,group_confirmation,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:9:useful_tokens,,0.3333,"ПС-00153 Подшипник ступицы Renault Logan, LADA Largus перед. (с ABS) | ПС-00152 Подшипник ступицы Renault Logan, LADA Largus перед. (без ABS)"
new_or_unconfirmed,AUTO_READY,КР-00119,Трос управления отопления,kuzov-i-optika,kuzovnye-detali,0.94,similarity,Похожие активные товары,other,similarity,neighbor:active-neighbor:100% | token:кр- | token:трос | token:отопления | token:управления,kuzov-i-optika/kuzovnye-detali,1,"КР-00399 Трос капота 2110 | КР-00485 Трос капота 2110, Приора, Калина | КР-00484 Трос капота Шеви-Нива | КЗ-00860 Привод управления отопления КАМАЗ"
new_or_unconfirmed,BLOCKED_CONFLICT,КР-00123,Кронштейн приёмной трубы 2108,ves-assortiment,other-products,0.84,blocked_conflict,Прочие товары: универсальные хомуты и держатели,other,close_candidates,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens,,0.2209,ИН-00287 JP1121101500 прокладка приемной трубы Sea | ИН-00469 30414 Прокладка приемной трубы RENAULT | ОК-00073 Прокладка приемной трубы | ПСГ-00096 Прокладка приемной трубы ГАЗ-УАЗ | ПСГ-00076 Прокладка приёмной трубы Москвич
new_or_unconfirmed,GROUP_REVIEW,КР-00125,Гребенка сиденья 2101-07,kuzov-i-optika,kuzovnye-detali,0.884,weak_group_candidate,Крепления и детали сидений,seat_parts,group_confirmation,family:seat_structural_parts | token:гребенка | token:гребёнка | token:сидень | token:сиден | phrase:гребенка сиденья | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,КР-00126,Вал сиденья 2101-07,kuzov-i-optika,kuzovnye-detali,0.859,weak_group_candidate,Крепления и детали сидений,seat_parts,group_confirmation,family:seat_structural_parts | token:вал | token:сидень | token:сиден | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,КР-00131,Тяга газа 2101-07,dvigatel-i-transmissiya,toplivnaya-sistema,0.912,weak_group_candidate,Тросы газа,other,group_confirmation,family:throttle_cables | token:тяга | token:газа | phrase:тяга газа | validation:normalizer:4:useful_tokens,,0.375,КР-00284 Тяга редукционного клапана 2101-07 | КР-00283 Тяга редукционного клапана 2108-09 | ДВГ-00625 Тяга газа УАЗ-469 | ДВГ-00425 Тяга газа УАЗ-452 | ДВГ-00086 Тяга газа УАЗ
new_or_unconfirmed,BLOCKED_CONFLICT,КР-00134,Кронштейн троса газа 2112,ves-assortiment,other-products,0.84,blocked_conflict,Прочие товары: универсальные хомуты и держатели,other,close_candidates,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens,,0.2097,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,MANUAL_REVIEW,КР-00135,Чашка зад. стоек 2110,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.2857,КР-00008 Кронштейн бампера зад. 2104 | КР-00589 Кронштейн бампера 2115 зад. бок. (4 шт) п
new_or_unconfirmed,GROUP_REVIEW,КР-00137,Ручка внутренняя 2105,kuzov-i-optika,zamki-i-ruchki,0.935,similarity,Похожие активные товары,other,neighbor_group_confirmation,neighbor:active-neighbor:75% | token:ручка | token:кр- | token:внутренняя,kuzov-i-optika/zamki-i-ruchki,0.75,"КР-00055 Ручка стеклоподъёмника 2101-06 | КР-00048 Ручка дверная (крючок) 2101-06 | КР-00201 Ручка дверная внутр. 2110, 2115 (1 шт) | КР-00057 Ручка стеклоподъёмника 2108 | КР-00056 Ручка стеклоподъёмника 2105"
new_or_unconfirmed,GROUP_REVIEW,КР-00138,Ручка внутренняя 2105,kuzov-i-optika,zamki-i-ruchki,0.935,similarity,Похожие активные товары,other,neighbor_group_confirmation,neighbor:active-neighbor:75% | token:ручка | token:кр- | token:внутренняя,kuzov-i-optika/zamki-i-ruchki,0.75,"КР-00055 Ручка стеклоподъёмника 2101-06 | КР-00048 Ручка дверная (крючок) 2101-06 | КР-00201 Ручка дверная внутр. 2110, 2115 (1 шт) | КР-00057 Ручка стеклоподъёмника 2108 | КР-00056 Ручка стеклоподъёмника 2105"
new_or_unconfirmed,MANUAL_REVIEW,КР-00139,Упор замка 2108 (эластичн.),,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.6667,КР-00235 Опора замка багажника 2112 | КР-00205 Опора замка багажника 21213 | КР-00113 Опора замка багажника 2108 | КР-00094 Опора замка багажника 2102 | КР-00596 Упор багажника 2121 (СААЗ) Оригинал
new_or_unconfirmed,MANUAL_REVIEW,КР-00143,Крышка бачка омывателя 2108,,,0,no_match,no_match,caps_plugs,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.4194,"КР-00167 Крышка расширительного бачка ВАЗ | КР-00162 Крышка расширительного бачка 2110 | КР-00443 Крышка расширительного бачка 2110-2108 | КР-00261 Крышка расширительного бачка Веста | КР-00256 Крышка расширительного бачка Лада Веста,"
new_or_unconfirmed,BLOCKED_CONFLICT,КР-00146,Кронштейн троса газа 21082,ves-assortiment,other-products,0.84,blocked_conflict,Прочие товары: универсальные хомуты и держатели,other,close_candidates,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens,,0.2097,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,GROUP_REVIEW,КР-00156,Ремкомплект трапеции стеклоочистителя 210,aksessuary,prochie-aksessuary,0.912,weak_group_candidate,Стеклоочистители,other,group_confirmation,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:4:useful_tokens,,0.6,КР-00247 Держатель заднего мотора ст. очистителя 2 | КР-00365 Щётка стеклоочистителя задняя Шеви-Нива 2 | КР-00364 Поводок стеклоочистителя Шеви-Нива 21213
new_or_unconfirmed,MANUAL_REVIEW,КР-00160,Замки в сборе 2102,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.4348,КР-00108 Ручки дверные в сборе 2106 | КР-00239 Личинки в сборе 2106 (завод) | КР-00238 Личинки в сборе 2104 (завод) | КР-00227 Замок багажника 2110-2112 в сборе | КР-00174 Личинки в сборе 21099
new_or_unconfirmed,MANUAL_REVIEW,КР-00165,Крышка регулировки сиденья 2108,,,0,no_match,no_match,caps_plugs,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.25,КР-00167 Крышка расширительного бачка ВАЗ | КР-00162 Крышка расширительного бачка 2110 | КР-00443 Крышка расширительного бачка 2110-2108 | КР-00261 Крышка расширительного бачка Веста
new_or_unconfirmed,DO_NOT_PUBLISH,КР-00175,Жаровня 2101-07,,,0,do_not_publish,do_not_publish,other,UNKNOWN_PRODUCT_TYPE,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",,0,
new_or_unconfirmed,MANUAL_REVIEW,КР-00178,Планка подвесного ВАЗ,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.2667,КР-00327 Обшивка задней двери ВАЗ 2112 | КР-00112 Накладка порожка ВАЗ 2101-07 | КР-00451 Крючок дверной ВАЗ 2112 (за 2 шт) | КР-00324 Ограничитель двери ВАЗ 2110
new_or_unconfirmed,GROUP_REVIEW,КР-00185,Кронштейн регулировки сиденья 2108 (нов.,kuzov-i-optika,kuzovnye-detali,0.859,weak_group_candidate,Крепления и детали сидений,seat_parts,group_confirmation,family:seat_structural_parts | token:кронштейн | token:сидень | token:сиден | validation:normalizer:5:useful_tokens,,0.2609,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,MANUAL_REVIEW,КР-00192,Замок задний 2109 в сборе,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.6182,КР-00108 Ручки дверные в сборе 2106 | КР-00141 Замок багажника 2111 | КР-00142 Замок багажника 2110 | КР-00188 Замок двери 2109 | КР-00070 Замок багажника Нива
new_or_unconfirmed,GROUP_REVIEW,КР-00197,Ручка сиденья 2108,kuzov-i-optika,zamki-i-ruchki,0.935,similarity,Похожие активные товары,seat_parts,neighbor_group_confirmation,neighbor:active-neighbor:75% | token:кр- | token:ручка,kuzov-i-optika/zamki-i-ruchki,0.75,"КР-00055 Ручка стеклоподъёмника 2101-06 | КР-00048 Ручка дверная (крючок) 2101-06 | КР-00201 Ручка дверная внутр. 2110, 2115 (1 шт) | КР-00057 Ручка стеклоподъёмника 2108 | КР-00056 Ручка стеклоподъёмника 2105"
new_or_unconfirmed,GROUP_REVIEW,КР-00198,Накладки верх. ручки 2101,kuzov-i-optika,zamki-i-ruchki,0.9388,similarity,Похожие активные товары,other,neighbor_group_confirmation,neighbor:active-neighbor:81% | token:кр- | token:ручки,kuzov-i-optika/zamki-i-ruchki,0.8125,КР-00108 Ручки дверные в сборе 2106 | КР-00067 Ручки дверные задние | КР-00191 Ручки дверные 2110 наружные | КР-00082 Ручки дверные наружн. задние 2106 | КР-00081 Ручки дверные наружн. 2105
new_or_unconfirmed,GROUP_REVIEW,КР-00199,Накладки верх. ручки 2108,kuzov-i-optika,zamki-i-ruchki,0.9388,similarity,Похожие активные товары,other,neighbor_group_confirmation,neighbor:active-neighbor:81% | token:кр- | token:ручки,kuzov-i-optika/zamki-i-ruchki,0.8125,КР-00108 Ручки дверные в сборе 2106 | КР-00067 Ручки дверные задние | КР-00191 Ручки дверные 2110 наружные | КР-00082 Ручки дверные наружн. задние 2106 | КР-00081 Ручки дверные наружн. 2105
new_or_unconfirmed,AUTO_READY,КР-00202,Кронштейн руля 2105-07 в сборе,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other,other_products_fallback,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:5:useful_tokens,,0.1667,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,GROUP_REVIEW,КР-00208,Ручка регулировки сиденья 2108-09,kuzov-i-optika,zamki-i-ruchki,0.872,weak_group_candidate,Замки и ручки,seat_parts,group_confirmation,family:body_locks_handles | token:ручка | token:сидень | validation:normalizer:5:useful_tokens,,0.6923,"КР-00055 Ручка стеклоподъёмника 2101-06 | КР-00048 Ручка дверная (крючок) 2101-06 | КР-00201 Ручка дверная внутр. 2110, 2115 (1 шт) | КР-00057 Ручка стеклоподъёмника 2108 | КР-00056 Ручка стеклоподъёмника 2105"
new_or_unconfirmed,MANUAL_REVIEW,КР-00210,Набор тросов 01-07 регулировки,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,MANUAL_REVIEW,КР-00214,Направляющие боковых стёкол 2106-2105,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,MANUAL_REVIEW,КР-00217,Ремкомплект заднего замка 2108,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.6111,КР-00247 Держатель заднего мотора ст. очистителя 2 | КР-00235 Опора замка багажника 2112 | КР-00205 Опора замка багажника 21213 | КР-00113 Опора замка багажника 2108 | КР-00094 Опора замка багажника 2102
new_or_unconfirmed,MANUAL_REVIEW,КР-00223,Подкладки под крючок 2108,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.7368,КР-00267 Крючок капота 2110 | КР-00189 Крючок дверной 2101-07 железн. | КР-00451 Крючок дверной ВАЗ 2112 (за 2 шт) | КР-00438 Крючок дверной внутренний 2108 метал. | КР-00431 Крючок капота 01-07 в сборе
new_or_unconfirmed,GROUP_REVIEW,КР-00224,Трапеция стеклоочистителя Нива,aksessuary,prochie-aksessuary,0.912,weak_group_candidate,Стеклоочистители,other,group_confirmation,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:4:useful_tokens,,0.3333,КР-00325 Обшивка задней двери Нива | КР-00246 Петли капота Нива (2 шт) | КР-00211 Ограничитель двери Нива | КР-00469 Упор капота Нива | КР-00329 Тяга упорная капота Нива 21213
new_or_unconfirmed,GROUP_REVIEW,КР-00226,"Ремкомплект стеклоочистителя 2101, 03, 08",aksessuary,prochie-aksessuary,0.912,weak_group_candidate,Стеклоочистители,other,group_confirmation,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:3:useful_tokens,,0.6,КР-00247 Держатель заднего мотора ст. очистителя 2 | КР-00365 Щётка стеклоочистителя задняя Шеви-Нива 2 | КР-00364 Поводок стеклоочистителя Шеви-Нива 21213
new_or_unconfirmed,BLOCKED_CONFLICT,КР-00233,Кронштейн бачка омывателя 2108,ves-assortiment,other-products,0.82,blocked_conflict,Прочие товары: универсальные хомуты и держатели,other,negative_evidence,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens,,0.1884,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,GROUP_REVIEW,КР-00234,Крюк буксировочный Нива,aksessuary,bezopasnost,0.924,weak_group_candidate,Буксировочные тросы и стропы,tow_hardware,group_confirmation,family:tow_ropes | token:крюк | token:буксир | token:крюк | phrase:крюк буксировочный | validation:normalizer:4:useful_tokens,,0.2222,КР-00325 Обшивка задней двери Нива | КР-00246 Петли капота Нива (2 шт) | КР-00211 Ограничитель двери Нива | КР-00469 Упор капота Нива | КР-00329 Тяга упорная капота Нива 21213
new_or_unconfirmed,AUTO_READY,КР-00237,Кронштейн крепления колпаков 2101-08 (к-т,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other,other_products_fallback,family:other_products_clamps_brackets | token:кронштейн | token:крепления | phrase:кронштейн | validation:normalizer:6:useful_tokens,,0.2258,"КР-00587 Кронштейн бампера боковой 2115 зад., к-т | КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101"
new_or_unconfirmed,GROUP_REVIEW,КР-00240,Скоба упора зад. сиденья Нива,kuzov-i-optika,kuzovnye-detali,0.859,weak_group_candidate,Крепления и детали сидений,seat_parts,group_confirmation,family:seat_structural_parts | token:скоба | token:сидень | token:сиден | validation:normalizer:6:useful_tokens,,0.25,КР-00099 Скоба багажника 2106 | КР-00098 Скоба багажника 2105 | КР-00096 Скоба багажника 2108
new_or_unconfirmed,GROUP_REVIEW,КР-00250,"Крюк буксировочный Веста, X-RAY",aksessuary,bezopasnost,0.924,weak_group_candidate,Буксировочные тросы и стропы,tow_hardware,group_confirmation,family:tow_ropes | token:крюк | token:буксир | token:крюк | phrase:крюк буксировочный | validation:normalizer:5:useful_tokens,,0.5,"КР-00594 Колпак ступицы Веста X-RAY, Рено передний | КР-00593 Колпак ступицы Веста передний"
new_or_unconfirmed,GROUP_REVIEW,КР-00252,Тросы печки 2114 (к-т),dvigatel-i-transmissiya,ohlazhdenie,0.852,weak_group_candidate,Печка и отопитель,heater_parts,group_confirmation,family:heater_cooling_parts | token:печки | token:печк | validation:normalizer:4:useful_tokens,,0.3889,КР-00441 Обшивка двери 2110 (к-т) | КР-00038 Петли капота Гранта 2190 (к-т) | КР-00435 К-т дверных ручек Нива-Урбан | КР-00406 Направляющие дверные 2109 (к-т) | КР-00380 Обшивка порогов 2110 (к-т 4 шт)
new_or_unconfirmed,GROUP_REVIEW,КР-00258,Распределитель омывателя 2108-09 пуст.,kuzov-i-optika,kuzovnye-detali,0.872,weak_group_candidate,Форсунки и жиклеры омывателя,other,group_confirmation,family:washer_jets | token:распределитель | token:омывател | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,КР-00265,Накладка педали газа 2101-07,kuzov-i-optika,elementy-salona,0.85,weak_group_candidate,Элементы салона,other,group_confirmation,family:interior | token:накладка | validation:normalizer:5:useful_tokens,,0.2308,КР-00271 Педаль газа 2108 в сборе | КР-00524 Педаль газа Нива 2121-21213 | КР-00523 Педаль газа Нива 21214 инжектор | КР-00522 Педаль газа Шеви-Нива | КР-00521 Педаль газа 2110
new_or_unconfirmed,MANUAL_REVIEW,КР-00266,Ремкомплект гребенок сиденья 2101-07 (1 ш,,,0,no_match,no_match,seat_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,КР-00269,Кронштейн чулка зад. моста 2101-07 (за 1,dvigatel-i-transmissiya,detali-transmissii,0.887,weak_group_candidate,Детали мостов,other,group_confirmation,family:axle_bridge_parts | token:мост | token:моста | token:зад | validation:normalizer:6:useful_tokens,,0.2885,"КР-00587 Кронштейн бампера боковой 2115 зад., к-т | КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101"
new_or_unconfirmed,AUTO_READY,КР-00282,Кронштейн крепления колдуна 2108,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other,other_products_fallback,family:other_products_clamps_brackets | token:кронштейн | token:крепления | phrase:кронштейн | validation:normalizer:4:useful_tokens,,0.1899,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,GROUP_REVIEW,КР-00289,Кронштейн моста Нива (перед.),dvigatel-i-transmissiya,detali-transmissii,0.887,weak_group_candidate,Детали мостов,other,group_confirmation,family:axle_bridge_parts | token:мост | token:моста | token:перед | validation:normalizer:5:useful_tokens,,0.1781,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,GROUP_REVIEW,КР-00293,Кронштейн перед. моста Нива 21213 лев.,dvigatel-i-transmissiya,detali-transmissii,0.887,weak_group_candidate,Детали мостов,other,group_confirmation,family:axle_bridge_parts | token:мост | token:моста | token:перед | validation:normalizer:6:useful_tokens,,0.2188,КР-00516 Кронштейн генератора 21082 верхний | КР-00024 Кронштейн генератора | КР-00176 Кронштейн генератора 2110 | КР-00021 Кронштейн генератора 2108 | КР-00421 Кронштейн генератора Нива 2110
new_or_unconfirmed,AUTO_READY,КР-00297,Хомут штанов Нива,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,clamps,other_products_fallback,family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,,0.186,"КР-00249 Хомут шруса 2108, Нива (в упаковке) | КР-00243 Хомут шруса Нива (1 шт) | КР-00236 Хомут шруса 2108, Нива (универсал) | КР-00173 Пластина раздатки Нива регулировочная | КР-00012 Хомут шруса"
new_or_unconfirmed,GROUP_REVIEW,КР-00298,Кронштейн стеклоочистителя 2101-07,aksessuary,prochie-aksessuary,0.912,weak_group_candidate,Стеклоочистители,other,group_confirmation,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:4:useful_tokens,,0.2419,"КР-00587 Кронштейн бампера боковой 2115 зад., к-т | КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101"
new_or_unconfirmed,GROUP_REVIEW,КР-00302,Обшивка задняя Нива 21213 (к-т 2 шт),kuzov-i-optika,elementy-salona,0.85,weak_group_candidate,Элементы салона,other,group_confirmation,family:interior | token:обшивка | validation:normalizer:5:useful_tokens,,0.3684,КР-00441 Обшивка двери 2110 (к-т) | КР-00327 Обшивка задней двери ВАЗ 2112 | КР-00325 Обшивка задней двери Нива | КР-00246 Петли капота Нива (2 шт) | КР-00211 Ограничитель двери Нива
new_or_unconfirmed,GROUP_REVIEW,КР-00303,Обшивка перед. Нива 21213 (2 шт),kuzov-i-optika,elementy-salona,0.85,weak_group_candidate,Элементы салона,other,group_confirmation,family:interior | token:обшивка | validation:normalizer:4:useful_tokens,,0.1905,КР-00441 Обшивка двери 2110 (к-т) | КР-00327 Обшивка задней двери ВАЗ 2112 | КР-00325 Обшивка задней двери Нива | КР-00246 Петли капота Нива (2 шт) | КР-00211 Ограничитель двери Нива
new_or_unconfirmed,GROUP_REVIEW,КР-00312,"Тросы печки 21083 (к-т, 3 шт)",dvigatel-i-transmissiya,ohlazhdenie,0.852,weak_group_candidate,Печка и отопитель,heater_parts,group_confirmation,family:heater_cooling_parts | token:печки | token:печк | validation:normalizer:4:useful_tokens,,0.3889,КР-00441 Обшивка двери 2110 (к-т) | КР-00038 Петли капота Гранта 2190 (к-т) | КР-00435 К-т дверных ручек Нива-Урбан | КР-00406 Направляющие дверные 2109 (к-т) | КР-00380 Обшивка порогов 2110 (к-т 4 шт)
new_or_unconfirmed,MANUAL_REVIEW,КР-00313,Заглушка ручки сиденья 2108,,,0,no_match,no_match,caps_plugs,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.619,КР-00108 Ручки дверные в сборе 2106 | КР-00067 Ручки дверные задние | КР-00191 Ручки дверные 2110 наружные | КР-00082 Ручки дверные наружн. задние 2106 | КР-00081 Ручки дверные наружн. 2105
new_or_unconfirmed,MANUAL_REVIEW,КР-00314,Защелка заднего сиденья 2108,,,0,no_match,no_match,seat_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,КР-00317,"Короб воздухозаборника Нива (к-т, 2 шт)",kuzov-i-optika,kuzovnye-detali,0.85,weak_group_candidate,Кузовные воздухозаборники,other,group_confirmation,family:body_air_intakes | token:воздухозаборник | validation:normalizer:5:useful_tokens,,0.3226,КР-00441 Обшивка двери 2110 (к-т) | КР-00246 Петли капота Нива (2 шт) | КР-00211 Ограничитель двери Нива | КР-00476 К-т дверных ручек Нива 21214 н.обр. | КР-00469 Упор капота Нива
new_or_unconfirmed,MANUAL_REVIEW,КР-00318,Облицовка сиденья 2101-07,,,0,no_match,no_match,seat_parts,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,MANUAL_REVIEW,КР-00330,Комплект задней обшивки 2108,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.625,КР-00327 Обшивка задней двери ВАЗ 2112 | КР-00325 Обшивка задней двери Нива | КР-00168 Петля задней двери 2108 | КР-00459 Петля задней двери Шеви-Нива | КР-00255 Ручки задней двери Нива
new_or_unconfirmed,MANUAL_REVIEW,КР-00331,Комплект задней обшивки 21099,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.625,КР-00327 Обшивка задней двери ВАЗ 2112 | КР-00325 Обшивка задней двери Нива | КР-00168 Петля задней двери 2108 | КР-00459 Петля задней двери Шеви-Нива | КР-00255 Ручки задней двери Нива
new_or_unconfirmed,GROUP_REVIEW,КР-00334,Печка в сборе 2108,dvigatel-i-transmissiya,ohlazhdenie,0.892,weak_group_candidate,Печка и отопитель,heater_parts,group_confirmation,family:heater_cooling_parts | token:печка | token:печк | phrase:печка в сборе | validation:normalizer:3:useful_tokens,,0.3571,КР-00108 Ручки дверные в сборе 2106 | КР-00239 Личинки в сборе 2106 (завод) | КР-00238 Личинки в сборе 2104 (завод) | КР-00227 Замок багажника 2110-2112 в сборе | КР-00174 Личинки в сборе 21099
new_or_unconfirmed,BLOCKED_CONFLICT,КР-00335,Крепление сиденья 2108 (за 2 шт),ves-assortiment,other-products,0.82,blocked_conflict,Прочие товары: универсальные хомуты и держатели,seat_parts,negative_evidence,family:other_products_clamps_brackets | token:крепление | phrase:крепление | validation:normalizer:3:useful_tokens,,0,
